Timestamp,Value,Result
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.184935,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1859505,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1869535,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1881375,0,Backward
1728538997.1891506,0,Backward
1728538997.1891506,0,Backward
1728538997.1891506,0,Backward
1728538997.1891506,0,Backward
1728538997.189677,0,Backward
1728538997.189677,0,Backward
1728538997.189677,0,Backward
1728538997.189677,0,Backward
1728538997.189677,0,Backward
